Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
1,BRTE,0,3,152,1,BRTE,0.2972,1,0,4,1,100,0
1,BRTE,0,3,153,1,BRTE,0.379,1,0,6,1,100,0
1,BRTE,0,2,157,1,BRTE,0.0284,1,1,1,2,50,50
1,BRTE,0,1,158,1,BRTE,0.3322,2,0,3,2,100,0
1,BRTE,0,1,159,1,BRTE,0.0105,1,1,1,2,50,50
1,BRTE,0,2,160,1,BRTE,0.3555,1,0,3,1,100,0
1,BRTE,0,2,161,1,BRTE,0.2404,1,0,2,1,100,0
1,BRTE,0,2,162,1,BRTE,0.112,1,0,1,1,100,0
1,BRTE,0,2,163,1,BRTE,0.3469,1,0,6,1,100,0
1,BRTE,0,2,164,1,BRTE,0.373,1,0,5,1,100,0
1,BRTE,0,2,165,1,BRTE,0.1648,1,0,4,1,100,0
1,BRTE,0,2,166,1,BRTE,0.2798,1,0,4,1,100,0
1,BRTE,0,2,167,1,BRTE,0.1427,1,0,2,1,100,0
1,BRTE,0,2,168,1,BRTE,0.3067,1,0,2,1,100,0
1,BRTE,2,2,114,1,BRTE,0.0762,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,2,BRTE,0.0178,2,5,1,7,28.57142857,71.42857143
1,BRTE,2,2,413,1,BRTE,0.0784,5,2,3,7,71.42857143,28.57142857
1,BRTE,2,2,413,2,BRTE,0.0187,5,2,1,7,71.42857143,28.57142857
1,BRTE,4,1,116,1,BRTE,0.066,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,2,BRTE,0.0825,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,1,BRTE,0.0613,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,2,BRTE,0.0827,2,13,2,15,13.33333333,86.66666667
1,BRTE,5,1,119,1,BRTE,0.2163,2,0,3,2,100,0
1,BRTE,5,1,119,2,BRTE,0.1091,2,0,1,2,100,0
1,BRTE,5,2,120,1,BRTE,0.1393,2,0,2,2,100,0
1,BRTE,5,2,120,2,BRTE,0.1914,2,0,3,2,100,0
1,BRTE,5,3,121,1,BRTE,0.1138,2,1,1,3,66.66666667,33.33333333
1,BRTE,5,3,121,2,BRTE,0.1774,2,1,1,3,66.66666667,33.33333333
1,BRTE,5,1,432,1,BRTE,0.2254,2,0,3,2,100,0
1,BRTE,5,1,432,2,BRTE,0.1116,2,0,1,2,100,0
1,BRTE,5,2,434,1,BRTE,0.1448,2,0,2,2,100,0
1,BRTE,5,2,434,2,BRTE,0.197,2,0,3,2,100,0
1,BRTE,5,3,437,1,BRTE,0.1177,2,1,3,3,66.66666667,33.33333333
1,BRTE,5,3,437,2,BRTE,0.1851,2,1,2,3,66.66666667,33.33333333
1,BRTE,6,1,122,1,BRTE,0.1051,2,2,1,4,50,50
1,BRTE,6,1,122,2,BRTE,0.3354,2,2,5,4,50,50
1,BRTE,6,2,123,1,BRTE,0.3465,2,2,3,4,50,50
1,BRTE,6,2,123,2,BRTE,0.0705,2,2,1,4,50,50
1,BRTE,6,3,124,1,BRTE,0.0821,2,2,3,4,50,50
1,BRTE,6,3,124,2,BRTE,0.1099,2,2,3,4,50,50
1,BRTE,6,1,440,1,BRTE,0.0997,2,2,1,4,50,50
1,BRTE,6,1,440,2,BRTE,0.3766,2,2,3,4,50,50
1,BRTE,6,2,444,1,BRTE,0.3541,2,2,3,4,50,50
1,BRTE,6,2,444,2,BRTE,0.0722,2,2,1,4,50,50
1,BRTE,6,3,446,1,BRTE,0.086,2,1,1,3,66.66666667,33.33333333
1,BRTE,6,3,446,2,BRTE,0.1144,2,1,1,3,66.66666667,33.33333333
1,BRTE,7,1,125,1,BRTE,0.1707,2,4,1,6,33.33333333,66.66666667
1,BRTE,7,1,125,2,BRTE,0.0946,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,2,126,1,BRTE,0.1519,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,2,BRTE,0.0681,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,3,127,1,BRTE,0.0458,3,5,1,8,37.5,62.5
1,BRTE,7,3,127,2,BRTE,0.2196,3,5,4,8,37.5,62.5
1,BRTE,7,3,127,3,BRTE,0.0567,3,5,1,8,37.5,62.5
1,BRTE,7,1,449,1,BRTE,0.161,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,449,2,BRTE,0.0962,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,2,453,1,BRTE,0.0831,2,4,1,6,33.33333333,66.66666667
1,BRTE,7,2,453,2,BRTE,0.1488,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,3,454,1,BRTE,0.0466,3,5,2,8,37.5,62.5
1,BRTE,7,3,454,2,BRTE,0.2194,3,5,2,8,37.5,62.5
1,BRTE,7,3,454,3,BRTE,0.0471,3,5,1,8,37.5,62.5
1,BRTE,8,1,128,1,BRTE,0.1809,2,8,4,10,20,80
1,BRTE,8,1,128,2,BRTE,0.1809,2,8,3,10,20,80
1,BRTE,8,2,129,1,BRTE,0.1841,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,2,BRTE,0.212,2,7,3,9,22.22222222,77.77777778
1,BRTE,8,3,130,1,BRTE,0.1407,2,8,1,10,20,80
1,BRTE,8,3,130,2,BRTE,0.124,2,8,3,10,20,80
1,BRTE,8,1,459,1,BRTE,0.1778,2,8,2,10,20,80
1,BRTE,8,1,459,2,BRTE,0.2078,2,8,3,10,20,80
1,BRTE,8,2,461,1,BRTE,0.2042,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,2,461,2,BRTE,0.1855,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,3,465,1,BRTE,0.14,2,8,2,10,20,80
1,BRTE,8,3,465,2,BRTE,0.1267,2,8,2,10,20,80
1,BRTE,9,1,131,1,BRTE,0.1402,6,0,2,6,100,0
1,BRTE,9,1,131,2,BRTE,0.11,6,0,2,6,100,0
1,BRTE,9,1,131,3,BRTE,0.1026,6,0,1,6,100,0
1,BRTE,9,1,131,4,BRTE,0.0619,6,0,1,6,100,0
1,BRTE,9,1,131,5,BRTE,0.0496,6,0,1,6,100,0
1,BRTE,9,1,131,6,BRTE,0.016,6,0,1,6,100,0
1,BRTE,9,2,132,1,BRTE,0.0617,4,0,1,4,100,0
1,BRTE,9,2,132,2,BRTE,0.1109,4,0,2,4,100,0
1,BRTE,9,2,131,3,BRTE,0.0291,4,0,1,4,100,0
1,BRTE,9,2,131,4,BRTE,0.0431,4,0,1,4,100,0
1,BRTE,9,3,133,1,BRTE,0.2313,4,0,4,4,100,0
1,BRTE,9,3,133,2,BRTE,0.118,4,0,6,4,100,0
1,BRTE,9,3,133,3,BRTE,0.1575,4,0,4,4,100,0
1,BRTE,9,3,133,4,BRTE,0.1244,4,0,4,4,100,0
1,BRTE,9,1,467,1,BRTE,0.1472,6,0,2,6,100,0
1,BRTE,9,1,467,2,BRTE,0.1122,6,0,2,6,100,0
1,BRTE,9,1,467,3,BRTE,0.1096,6,0,2,6,100,0
1,BRTE,9,1,467,4,BRTE,0.0651,6,0,1,6,100,0
1,BRTE,9,1,467,5,BRTE,0.0513,6,0,1,6,100,0
1,BRTE,9,1,467,6,BRTE,0.0183,6,0,1,6,100,0
1,BRTE,9,2,469,1,BRTE,0.0634,4,0,1,4,100,0
1,BRTE,9,2,469,2,BRTE,0.1123,4,0,2,4,100,0
1,BRTE,9,2,469,3,BRTE,0.0289,4,0,1,4,100,0
1,BRTE,9,2,469,4,BRTE,0.0444,4,0,1,4,100,0
1,BRTE,9,3,471,1,BRTE,0.2361,3,0,3,3,100,0
1,BRTE,9,3,471,2,BRTE,0.1151,3,0,3,3,100,0
1,BRTE,9,3,471,3,BRTE,0.1464,3,0,2,3,100,0
1,BRTE,10,1,137,1,BRTE,0.1792,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,137,2,BRTE,0.0316,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,1,137,3,BRTE,0.0898,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,137,4,BRTE,0.1304,5,1,3,6,83.33333333,16.66666667
1,BRTE,10,1,137,5,BRTE,0.0311,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,2,138,1,BRTE,0.1383,4,0,2,4,100,0
1,BRTE,10,2,138,2,BRTE,0.1866,4,0,3,4,100,0
1,BRTE,10,2,138,3,BRTE,0.1422,4,0,4,4,100,0
1,BRTE,10,2,138,4,BRTE,0.0367,4,0,2,4,100,0
1,BRTE,10,3,139,1,BRTE,0.0878,4,2,3,6,66.66666667,33.33333333
1,BRTE,10,3,139,2,BRTE,0.1946,4,2,4,6,66.66666667,33.33333333
1,BRTE,10,3,139,3,BRTE,0.1687,4,2,4,6,66.66666667,33.33333333
1,BRTE,10,3,139,4,BRTE,0.1035,4,2,3,6,66.66666667,33.33333333
1,BRTE,10,1,474,1,BRTE,0.1753,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,474,2,BRTE,0.0318,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,1,474,3,BRTE,0.0876,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,1,474,4,BRTE,0.1357,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,1,474,5,BRTE,0.0297,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,2,477,1,BRTE,0.1385,4,0,2,4,100,0
1,BRTE,10,2,477,2,BRTE,0.2101,4,0,2,4,100,0
1,BRTE,10,2,477,3,BRTE,0.1401,4,0,3,4,100,0
1,BRTE,10,2,477,4,BRTE,0.0446,4,0,1,4,100,0
1,BRTE,10,3,479,1,BRTE,0.0851,4,2,2,6,66.66666667,33.33333333
1,BRTE,10,3,479,2,BRTE,0.1903,4,2,3,6,66.66666667,33.33333333
1,BRTE,10,3,479,3,BRTE,0.1592,4,2,2,6,66.66666667,33.33333333
1,BRTE,10,3,479,4,BRTE,0.1036,4,2,2,6,66.66666667,33.33333333
1,BRTE,11,1,134,1,BRTE,0.0989,4,4,4,8,50,50
1,BRTE,11,1,134,2,BRTE,0.1183,4,4,3,8,50,50
1,BRTE,11,1,134,3,BRTE,0.2226,4,4,4,8,50,50
1,BRTE,11,1,134,4,BRTE,0.0476,4,4,1,8,50,50
1,BRTE,11,2,135,1,BRTE,0.0775,4,6,1,10,40,60
1,BRTE,11,2,135,2,BRTE,0.2651,4,6,5,10,40,60
1,BRTE,11,2,135,3,BRTE,0.0196,4,6,1,10,40,60
1,BRTE,11,2,135,4,BRTE,0.2321,4,6,4,10,40,60
1,BRTE,11,3,136,1,BRTE,0.0996,4,6,3,10,40,60
1,BRTE,11,3,136,2,BRTE,0.0916,4,6,2,10,40,60
1,BRTE,11,3,136,3,BRTE,0.1212,4,6,5,10,40,60
1,BRTE,11,3,136,4,BRTE,0.1675,4,6,5,10,40,60
1,BRTE,11,1,483,1,BRTE,0.0952,4,4,2,8,50,50
1,BRTE,11,1,483,2,BRTE,0.1146,4,4,2,8,50,50
1,BRTE,11,1,483,3,BRTE,0.2146,4,4,2,8,50,50
1,BRTE,11,1,483,4,BRTE,0.046,4,4,1,8,50,50
1,BRTE,11,2,486,1,BRTE,0.0771,4,6,2,10,40,60
1,BRTE,11,2,486,2,BRTE,0.2499,4,6,3,10,40,60
1,BRTE,11,2,486,3,BRTE,0.0262,4,6,1,10,40,60
1,BRTE,11,2,486,4,BRTE,0.2334,4,6,3,10,40,60
1,BRTE,11,3,488,1,BRTE,0.0977,4,6,2,10,40,60
1,BRTE,11,3,488,2,BRTE,0.0894,4,6,2,10,40,60
1,BRTE,11,3,488,3,BRTE,0.1207,4,6,1,10,40,60
1,BRTE,11,3,488,4,BRTE,0.1646,4,6,2,10,40,60
1,BRTE,12,1,140,1,BRTE,0.0525,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,140,2,BRTE,0.0877,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,3,BRTE,0.0885,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,4,BRTE,0.0978,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,1,140,5,BRTE,0.0699,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,141,1,BRTE,0.1724,5,8,4,13,38.46153846,61.53846154
1,BRTE,12,2,141,2,BRTE,0.1293,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,3,BRTE,0.0812,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,141,4,BRTE,0.0098,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,141,5,BRTE,0.1361,5,8,4,13,38.46153846,61.53846154
1,BRTE,12,3,142,1,BRTE,0.134,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,142,2,BRTE,0.1138,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,142,3,BRTE,0.1889,4,8,4,12,33.33333333,66.66666667
1,BRTE,12,3,142,4,BRTE,0.0071,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,1,489,1,BRTE,0.042,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,489,2,BRTE,0.0878,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,489,3,BRTE,0.0861,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,489,4,BRTE,0.0975,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,489,5,BRTE,0.0702,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,494,1,BRTE,0.0367,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,494,2,BRTE,0.0735,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,494,3,BRTE,0.1122,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,494,4,BRTE,0.1631,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,494,5,BRTE,0.1304,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,3,496,1,BRTE,0.135,4,8,2,12,33.33333333,66.66666667
1,BRTE,12,3,496,2,BRTE,0.1116,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,496,3,BRTE,0.1825,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,496,4,BRTE,0.0068,4,8,1,12,33.33333333,66.66666667
1,BRTE,13,1,143,1,BRTE,0.1042,8,0,3,8,100,0
1,BRTE,13,1,143,2,BRTE,0.1205,8,0,2,8,100,0
1,BRTE,13,1,143,3,BRTE,0.0331,8,0,1,8,100,0
1,BRTE,13,1,143,4,BRTE,0.1607,8,0,2,8,100,0
1,BRTE,13,1,143,5,BRTE,0.0395,8,0,1,8,100,0
1,BRTE,13,1,143,6,BRTE,0.0408,8,0,1,8,100,0
1,BRTE,13,1,143,7,BRTE,0.0449,8,0,1,8,100,0
1,BRTE,13,1,143,8,BRTE,0.0484,8,0,1,8,100,0
1,BRTE,13,2,144,1,BRTE,0.1634,8,0,3,8,100,0
1,BRTE,13,2,144,2,BRTE,0.0751,8,0,2,8,100,0
1,BRTE,13,2,144,3,BRTE,0.0782,8,0,2,8,100,0
1,BRTE,13,2,144,4,BRTE,0.0851,8,0,1,8,100,0
1,BRTE,13,2,144,5,BRTE,0.1186,8,0,3,8,100,0
1,BRTE,13,2,144,6,BRTE,0.1045,8,0,4,8,100,0
1,BRTE,13,2,144,7,BRTE,0.0732,8,0,1,8,100,0
1,BRTE,13,2,144,8,BRTE,0.0818,8,0,2,8,100,0
1,BRTE,13,3,145,1,BRTE,0.0957,8,0,1,8,100,0
1,BRTE,13,3,145,2,BRTE,0.1251,8,0,3,8,100,0
1,BRTE,13,3,145,3,BRTE,0.0712,8,0,2,8,100,0
1,BRTE,13,3,145,4,BRTE,0.1554,8,0,3,8,100,0
1,BRTE,13,3,145,5,BRTE,0.061,8,0,2,8,100,0
1,BRTE,13,3,145,6,BRTE,0.0731,8,0,2,8,100,0
1,BRTE,13,3,145,7,BRTE,0.0586,8,0,2,8,100,0
1,BRTE,13,3,145,8,BRTE,0.0436,8,0,1,8,100,0
1,BRTE,13,1,499,1,BRTE,0.104,8,0,2,8,100,0
1,BRTE,13,1,499,2,BRTE,0.1205,8,0,2,8,100,0
1,BRTE,13,1,499,3,BRTE,0.0325,8,0,1,8,100,0
1,BRTE,13,1,499,4,BRTE,0.1621,8,0,2,8,100,0
1,BRTE,13,1,499,5,BRTE,0.0411,8,0,1,8,100,0
1,BRTE,13,1,499,6,BRTE,0.0416,8,0,1,8,100,0
1,BRTE,13,1,499,7,BRTE,0.0439,8,0,1,8,100,0
1,BRTE,13,1,499,8,BRTE,0.0477,8,0,1,8,100,0
1,BRTE,13,2,501,1,BRTE,0.1602,8,0,2,8,100,0
1,BRTE,13,2,501,2,BRTE,0.0683,8,0,1,8,100,0
1,BRTE,13,2,501,3,BRTE,0.0483,8,0,1,8,100,0
1,BRTE,13,2,501,4,BRTE,0.07,8,0,3,8,100,0
1,BRTE,13,2,501,5,BRTE,0.153,8,0,2,8,100,0
1,BRTE,13,2,501,6,BRTE,0.0721,8,0,1,8,100,0
1,BRTE,13,2,501,7,BRTE,0.0799,8,0,3,8,100,0
1,BRTE,13,2,501,8,BRTE,0.0971,8,0,2,8,100,0
1,BRTE,13,3,504,1,BRTE,0.0962,8,0,2,8,100,0
1,BRTE,13,3,504,2,BRTE,0.1159,8,0,1,8,100,0
1,BRTE,13,3,504,3,BRTE,0.0742,8,0,2,8,100,0
1,BRTE,13,3,504,4,BRTE,0.1504,8,0,2,8,100,0
1,BRTE,13,3,504,5,BRTE,0.0792,8,0,3,8,100,0
1,BRTE,13,3,504,6,BRTE,0.0716,8,0,1,8,100,0
1,BRTE,13,3,504,7,BRTE,0.0579,8,0,1,8,100,0
1,BRTE,13,3,504,8,BRTE,0.0427,8,0,1,8,100,0
1,BRTE,14,1,146,1,BRTE,0.0484,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,2,BRTE,0.0455,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,3,BRTE,0.0293,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,4,BRTE,0.1823,8,4,5,12,66.66666667,33.33333333
1,BRTE,14,1,146,5,BRTE,0.1276,8,4,3,12,66.66666667,33.33333333
1,BRTE,14,1,146,6,BRTE,0.0202,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,7,BRTE,0.0322,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,8,BRTE,0.0339,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,2,147,1,BRTE,0.0959,7,3,3,10,70,30
1,BRTE,14,2,147,2,BRTE,0.0484,7,3,1,10,70,30
1,BRTE,14,2,147,3,BRTE,0.0527,7,3,1,10,70,30
1,BRTE,14,2,147,4,BRTE,0.0312,7,3,1,10,70,30
1,BRTE,14,2,147,5,BRTE,0.0971,7,3,3,10,70,30
1,BRTE,14,2,147,6,BRTE,0.0984,7,3,2,10,70,30
1,BRTE,14,2,147,7,BRTE,0.1461,7,3,3,10,70,30
1,BRTE,14,3,148,1,BRTE,0.0335,8,0,1,8,100,0
1,BRTE,14,3,148,2,BRTE,0.1155,8,0,3,8,100,0
1,BRTE,14,3,148,3,BRTE,0.1398,8,0,4,8,100,0
1,BRTE,14,3,148,4,BRTE,0.0964,8,0,2,8,100,0
1,BRTE,14,3,148,5,BRTE,0.0261,8,0,1,8,100,0
1,BRTE,14,3,148,6,BRTE,0.0616,8,0,3,8,100,0
1,BRTE,14,3,148,7,BRTE,0.166,8,0,4,8,100,0
1,BRTE,14,3,148,8,BRTE,0.0434,8,0,1,8,100,0
1,BRTE,14,1,507,1,BRTE,0.0509,8,0,1,8,100,0
1,BRTE,14,1,507,2,BRTE,0.0474,8,0,1,8,100,0
1,BRTE,14,1,507,3,BRTE,0.0275,8,0,2,8,100,0
1,BRTE,14,1,507,4,BRTE,0.1788,8,0,4,8,100,0
1,BRTE,14,1,507,5,BRTE,0.1267,8,0,2,8,100,0
1,BRTE,14,1,507,6,BRTE,0.0206,8,0,1,8,100,0
1,BRTE,14,1,507,7,BRTE,0.0312,8,0,1,8,100,0
1,BRTE,14,1,507,8,BRTE,0.0341,8,0,1,8,100,0
1,BRTE,14,2,510,1,BRTE,0.0945,7,3,3,10,70,30
1,BRTE,14,2,510,2,BRTE,0.0471,7,3,1,10,70,30
1,BRTE,14,2,510,3,BRTE,0.0531,7,3,1,10,70,30
1,BRTE,14,2,510,4,BRTE,0.0309,7,3,1,10,70,30
1,BRTE,14,2,510,5,BRTE,0.0927,7,3,1,10,70,30
1,BRTE,14,2,510,6,BRTE,0.0957,7,3,1,10,70,30
1,BRTE,14,2,510,7,BRTE,0.1441,7,3,2,10,70,30
1,BRTE,14,3,511,1,BRTE,0.0327,8,0,1,8,100,0
1,BRTE,14,3,511,2,BRTE,0.1164,8,0,3,8,100,0
1,BRTE,14,3,511,3,BRTE,0.0984,8,0,2,8,100,0
1,BRTE,14,3,511,4,BRTE,0.0267,8,0,1,8,100,0
1,BRTE,14,3,511,5,BRTE,0.0616,8,0,2,8,100,0
1,BRTE,14,3,511,6,BRTE,0.1659,8,0,3,8,100,0
1,BRTE,14,3,511,7,BRTE,0.0446,8,0,2,8,100,0
1,BRTE,14,3,511,8,BRTE,0.1417,8,0,4,8,100,0
1,BRTE,15,1,514,1,BRTE,0.0662,9,4,1,13,69.23076923,30.76923077
1,BRTE,15,1,514,2,BRTE,0.0385,9,4,1,13,69.23076923,30.76923077
1,BRTE,15,1,514,3,BRTE,0.0966,9,4,3,13,69.23076923,30.76923077
1,BRTE,15,1,514,4,BRTE,0.0667,9,4,2,13,69.23076923,30.76923077
1,BRTE,15,1,514,5,BRTE,0.0823,9,4,2,13,69.23076923,30.76923077
1,BRTE,15,1,514,6,BRTE,0.022,9,4,1,13,69.23076923,30.76923077
1,BRTE,15,1,514,7,BRTE,0.0584,9,4,2,13,69.23076923,30.76923077
1,BRTE,15,1,514,8,BRTE,0.0858,9,4,2,13,69.23076923,30.76923077
1,BRTE,15,1,514,9,BRTE,0.0697,9,4,2,13,69.23076923,30.76923077
1,BRTE,15,2,515,1,BRTE,0.1522,8,3,4,11,72.72727273,27.27272727
1,BRTE,15,2,515,2,BRTE,0.1151,8,3,2,11,72.72727273,27.27272727
1,BRTE,15,2,515,3,BRTE,0.1145,8,3,2,11,72.72727273,27.27272727
1,BRTE,15,2,515,4,BRTE,0.1749,8,3,4,11,72.72727273,27.27272727
1,BRTE,15,2,515,5,BRTE,0.1055,8,3,2,11,72.72727273,27.27272727
1,BRTE,15,2,515,6,BRTE,0.045,8,3,1,11,72.72727273,27.27272727
1,BRTE,15,2,515,7,BRTE,0.0341,8,3,1,11,72.72727273,27.27272727
1,BRTE,15,2,515,8,BRTE,0.0336,8,3,2,11,72.72727273,27.27272727
1,BRTE,15,3,517,1,BRTE,0.0701,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,2,BRTE,0.0423,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,3,BRTE,0.0343,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,4,BRTE,0.0331,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,5,BRTE,0.039,10,5,2,15,66.66666667,33.33333333
1,BRTE,15,3,517,6,BRTE,0.0289,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,7,BRTE,0.0707,10,5,2,15,66.66666667,33.33333333
1,BRTE,15,3,517,8,BRTE,0.0319,10,5,2,15,66.66666667,33.33333333
1,BRTE,15,3,517,9,BRTE,0.0194,10,5,1,15,66.66666667,33.33333333
1,BRTE,15,3,517,10,BRTE,0.0136,10,5,1,15,66.66666667,33.33333333
1,BRTE,16,1,520,1,BRTE,0.0582,7,8,2,15,46.66666667,53.33333333
1,BRTE,16,1,520,2,BRTE,0.0782,7,8,1,15,46.66666667,53.33333333
1,BRTE,16,1,520,3,BRTE,0.0809,7,8,2,15,46.66666667,53.33333333
1,BRTE,16,1,520,4,BRTE,0.1022,7,8,2,15,46.66666667,53.33333333
1,BRTE,16,1,520,5,BRTE,0.0597,7,8,1,15,46.66666667,53.33333333
1,BRTE,16,1,520,6,BRTE,0.0702,7,8,1,15,46.66666667,53.33333333
1,BRTE,16,1,520,7,BRTE,0.1413,7,8,2,15,46.66666667,53.33333333
1,BRTE,16,2,521,1,BRTE,0.1227,9,8,2,17,52.94117647,47.05882353
1,BRTE,16,2,521,2,BRTE,0.0793,9,8,2,17,52.94117647,47.05882353
1,BRTE,16,2,521,3,BRTE,0.0315,9,8,2,17,52.94117647,47.05882353
1,BRTE,16,2,521,4,BRTE,0.0909,9,8,2,17,52.94117647,47.05882353
1,BRTE,16,2,521,5,BRTE,0.0694,9,8,1,17,52.94117647,47.05882353
1,BRTE,16,2,521,6,BRTE,0.05,9,8,1,17,52.94117647,47.05882353
1,BRTE,16,2,521,7,BRTE,0.0809,9,8,2,17,52.94117647,47.05882353
1,BRTE,16,2,521,8,BRTE,0.0113,9,8,1,17,52.94117647,47.05882353
1,BRTE,16,2,521,9,BRTE,0.0367,9,8,1,17,52.94117647,47.05882353
1,BRTE,16,3,523,1,BRTE,0.0606,8,9,2,17,47.05882353,52.94117647
1,BRTE,16,3,523,2,BRTE,0.1159,8,9,2,17,47.05882353,52.94117647
1,BRTE,16,3,523,3,BRTE,0.1336,8,9,3,17,47.05882353,52.94117647
1,BRTE,16,3,523,4,BRTE,0.0684,8,9,1,17,47.05882353,52.94117647
1,BRTE,16,3,523,5,BRTE,0.1408,8,9,3,17,47.05882353,52.94117647
1,BRTE,16,3,523,6,BRTE,0.1385,8,9,2,17,47.05882353,52.94117647
1,BRTE,16,3,523,7,BRTE,0.0873,8,9,1,17,47.05882353,52.94117647
1,BRTE,16,3,523,8,BRTE,0.0554,8,9,2,17,47.05882353,52.94117647
1,BRTE,17,1,525,1,BRTE,0.0074,15,0,1,15,100,0
1,BRTE,17,1,525,2,BRTE,0.0677,15,0,1,15,100,0
1,BRTE,17,1,525,3,BRTE,0.0458,15,0,1,15,100,0
1,BRTE,17,1,525,4,BRTE,0.034,15,0,1,15,100,0
1,BRTE,17,1,525,5,BRTE,0.0329,15,0,1,15,100,0
1,BRTE,17,1,525,6,BRTE,0.0117,15,0,1,15,100,0
1,BRTE,17,1,525,7,BRTE,0.0174,15,0,1,15,100,0
1,BRTE,17,1,525,8,BRTE,0.017,15,0,1,15,100,0
1,BRTE,17,1,525,9,BRTE,0.0094,15,0,1,15,100,0
1,BRTE,17,1,525,10,BRTE,0.035,15,0,1,15,100,0
1,BRTE,17,1,525,11,BRTE,0.0177,15,0,1,15,100,0
1,BRTE,17,1,525,12,BRTE,0.03,15,0,1,15,100,0
1,BRTE,17,1,525,13,BRTE,0.0662,15,0,2,15,100,0
1,BRTE,17,1,525,14,BRTE,0.0572,15,0,1,15,100,0
1,BRTE,17,1,525,15,BRTE,0.0584,15,0,2,15,100,0
1,BRTE,17,2,529,1,BRTE,0.1324,15,0,2,15,100,0
1,BRTE,17,2,529,2,BRTE,0.0605,15,0,2,15,100,0
1,BRTE,17,2,529,3,BRTE,0.0129,15,0,1,15,100,0
1,BRTE,17,2,529,4,BRTE,0.0628,15,0,1,15,100,0
1,BRTE,17,2,529,5,BRTE,0.0563,15,0,2,15,100,0
1,BRTE,17,2,529,6,BRTE,0.0493,15,0,2,15,100,0
1,BRTE,17,2,529,7,BRTE,0.0603,15,0,2,15,100,0
1,BRTE,17,2,529,8,BRTE,0.0166,15,0,1,15,100,0
1,BRTE,17,2,529,9,BRTE,0.0282,15,0,1,15,100,0
1,BRTE,17,2,529,10,BRTE,0.0802,15,0,2,15,100,0
1,BRTE,17,2,529,11,BRTE,0.0436,15,0,1,15,100,0
